chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
整租,距离地铁安德里北街1119米,押2付3,11000,低楼层/15层,84,盛辉嘉园,中装
整租,距离地铁安德里北街1152米,押2付3,9000,底层/5层,68,五路通北街,中装
整租,距离地铁健德门1324米,押2付3,9000,中楼层/20层,68,吉第嘉园,精装
整租,距离地铁健德门1324米,押3付3,13000,顶层/20层,82,吉第嘉园,精装
整租,距离地铁安德里北街1119米,押2付3,17000,低楼层/15层,130,盛辉嘉园,中装
整租,距离地铁积水潭953米,押2付3,7000,底层/6层,48,德隆家园6号院,精装
整租,距离地铁积水潭1291米,押1付3,7200,底层/6层,57.7,新明胡同,中装
整租,距离地铁新街口603米,押2付3,8000,顶层/7层,60,新街口东街,精装
整租,距离地铁安德里北街1473米,押2付3,14800,高楼层/20层,120,新风街1号院,精装
整租,距离地铁安德里北街1473米,押1付3,9000,低楼层/20层,80,新风街1号院,中装
整租,距离地铁积水潭1291米,押2付3,7500,低楼层/18层,58.3,新明胡同,中装
整租,距离地铁安德里北街1473米,押1付3,8800,中楼层/20层,85,新风街1号院,精装
整租,距离地铁安德里北街1473米,押2付3,8500,低楼层/20层,86,新风街1号院,精装
整租,距离地铁牡丹园1390米,押1付3,6800,高楼层/16层,63,新风北里,精装
整租,距离地铁安德里北街1473米,押1付3,8700,中楼层/20层,80,新风街1号院,精装
整租,距离地铁牡丹园1390米,押2付3,7000,高楼层/6层,60,新风北里,中装
整租,距离地铁积水潭255米,押1付12,14000,高楼层/10层,128,新海苑,中装
整租,距离地铁积水潭1436米,押2付3,5000,中楼层/16层,50,新风街,精装
整租,距离地铁新街口603米,押1付3,7000,高楼层/7层,50,新街口东街,精装
整租,距离地铁积水潭255米,押2付3,13000,高楼层/6层,84,新海苑,精装
整租,距离地铁积水潭404米,押2付3,9000,中楼层/12层,80,观河锦苑,精装
整租,距离地铁积水潭404米,押1付3,9000,顶层/12层,75,观河锦苑,中装
整租,距离地铁健德门1151米,押1付3,7500,高楼层/16层,61.4,马甸南村,中装
整租,距离地铁安德里北街1124米,押2付3,12000,中楼层/20层,100,德胜君玺,精装
整租,距离地铁安德里北街1124米,押2付3,14500,低楼层/20层,135,德胜君玺,精装
整租,距离地铁安德里北街1124米,押2付3,12000,中楼层/20层,113,德胜君玺,精装
整租,距离地铁安德里北街1124米,押1付3,35000,中楼层/20层,266.56,德胜君玺,精装
整租,距离地铁健德门1324米,押2付3,7500,低楼层/20层,52,吉第嘉园,简装
整租,距离地铁鼓楼大街889米,押2付3,4500,顶层/6层,40,大井胡同,简装
整租,距离地铁安德里北街1060米,押2付3,13500,高楼层/20层,95,德胜置业,中装
整租,距离地铁积水潭927米,押2付3,9500,高楼层/22层,85.6,德隆家园9号院,精装
整租,距离地铁安德里北街1054米,押2付3,9500,低楼层/16层,80,北广家园,精装
整租,距离地铁安德里北街1119米,押2付3,8500,中楼层/15层,62.3,盛辉嘉园,中装
整租,距离地铁安华桥441米,押2付3,5500,低楼层/6层,40.65,裕中东里小区,精装
整租,距离地铁安华桥441米,押2付3,5200,底层/6层,43.9,裕中东里小区,中装
整租,距离地铁安华桥441米,押2付3,9000,底层/16层,67,裕中东里小区,中装
整租,距离地铁安德里北街1473米,押1付3,9000,中楼层/20层,82,新风街1号院,精装
整租,距离地铁积水潭1291米,押2付3,5500,中楼层/18层,70,新明胡同,精装
整租,距离地铁积水潭1291米,押1付3,7000,高楼层/18层,70,新明胡同,精装
整租,距离地铁积水潭340米,押2付3,9500,高楼层/6层,75,冰窖口胡同73号院,精装
整租,距离地铁积水潭1291米,押2付3,5300,中楼层/6层,50,新明胡同,中装
整租,距离地铁积水潭1390米,押2付3,2600,底层/7层,15,新风南里,精装
整租,距离地铁牡丹园1390米,押1付3,7000,高楼层/6层,60,新风北里,精装
德胜门,距离地铁新街口603米,押1付3,3500,高楼层/7层,13,新街口东街,其他
德胜门,距离地铁安德里北街1473米,押1付3,12600,中楼层/20层,99.26,新风街1号院,其他
德胜门,距离地铁安德里北街1124米,押1付3,10300,高楼层/20层,91.85,德胜君玺,其他
德胜门,距离地铁健德门1324米,押1付3,6500,中楼层/20层,47,吉第嘉园,其他
德胜门,距离地铁健德门1324米,押1付3,6200,低楼层/20层,45,吉第嘉园,其他
德胜门,距离地铁健德门1255米,押1付3,7200,中楼层/6层,59.7,新风北街,其他
德胜门,距离地铁积水潭993米,押1付3,2400,中楼层/6层,12,德胜里一区,其他
德胜门,距离地铁积水潭1390米,押1付3,8200,高楼层/6层,82.5,新风南里,其他
德胜门,距离地铁健德门1324米,押1付3,7500,中楼层/20层,55,吉第嘉园,其他
德胜门,距离地铁健德门719米,押1付3,6800,中楼层/20层,55.9,裕中西里,其他
德胜门,距离地铁健德门719米,押1付3,6500,底层/6层,39.9,裕中西里,其他
德胜门,距离地铁鼓楼大街889米,押1付3,6500,低楼层/7层,58,大井胡同,其他
德胜门,距离地铁健德门719米,押1付3,7000,中楼层/20层,59,裕中西里,其他
德胜门,距离地铁安华桥441米,押1付3,5000,高楼层/6层,35,裕中东里小区,其他
距离地铁安华桥441米,距离地铁安华桥441米,押1付3,3800,中楼层/6层,18,裕中东里小区,合租
距离地铁安德里北街775米,距离地铁安德里北街775米,押1付3,6500,顶层/6层,60,黄寺大街24号院,整租
德胜门,距离地铁积水潭1106米,押1付3,7500,中楼层/6层,57.6,塔院胡同,其他
距离地铁安华桥441米,距离地铁安华桥441米,押1付3,2800,中楼层/6层,12,裕中东里小区,合租
德胜门,距离地铁健德门719米,押1付3,7000,低楼层/20层,72,裕中西里,其他
德胜门,距离地铁积水潭1097米,押1付3,3020,底层/6层,25,新康街,其他
德胜门,距离地铁健德门1324米,押1付3,7600,低楼层/20层,60,吉第嘉园,其他
德胜门,距离地铁新街口603米,押1付3,7500,顶层/7层,58.1,新街口东街,其他
德胜门,距离地铁鼓楼大街889米,押1付3,5800,底层/7层,51.7,大井胡同,其他
德胜门,距离地铁安德里北街1473米,押1付3,8800,高楼层/20层,85,新风街1号院,其他
德胜门,距离地铁健德门719米,押1付3,5700,高楼层/24层,52,裕中西里,其他
整租,距离地铁鼓楼大街724米,押1付3,1600,低楼层/1层,20,小市口三号院,毛坯
整租,距离地铁积水潭729米,押2付3,8200,中楼层/6层,60,辛勤胡同,中装
整租,距离地铁积水潭538米,押2付3,8000,底层/6层,75,普天大院,中装
整租,距离地铁健德门549米,押2付3,50000,顶层/18层,380,华尊大厦,精装
整租,距离地铁积水潭1390米,押1付3,6200,低楼层/6层,80,新风南里,毛坯
合租,距离地铁安华桥688米,押2付3,3200,中楼层/6层,20,双旗杆东里,精装
整租,距离地铁积水潭1390米,押2付3,7000,中楼层/7层,85,新风南里,中装
整租,距离地铁安德里北街1119米,押2付3,10000,中楼层/15层,85,盛辉嘉园,精装
整租,距离地铁积水潭1390米,押2付3,7800,高楼层/6层,65,新风南里,精装
整租,距离地铁积水潭457米,押1付12,13000,低楼层/7层,90,德胜佳苑,精装
整租,距离地铁安德里北街1119米,押2付3,10000,中楼层/15层,80,盛辉嘉园,精装
整租,距离地铁积水潭1291米,押2付3,3000,低楼层/6层,15,新明胡同,中装
整租,距离地铁安华桥688米,押2付3,6500,高楼层/18层,44.6,双旗杆东里,精装
合租,距离地铁积水潭953米,押2付3,2600,中楼层/6层,15,德隆家园6号院,中装
整租,距离地铁安德里北街1473米,押2付3,15000,高楼层/20层,120,新风街1号院,精装
整租,距离地铁安德里北街1473米,押2付3,11000,高楼层/20层,82,新风街1号院,精装
整租,距离地铁积水潭1390米,押2付3,6500,高楼层/7层,50,新风南里,精装
整租,距离地铁积水潭777米,押2付3,9000,底层/7层,78,新德街,中装
德胜门,距离地铁积水潭404米,押1付3,9200,高楼层/12层,90,观河锦苑,其他
德胜门,距离地铁健德门1324米,押1付3,9800,低楼层/20层,80,吉第嘉园,其他
德胜门,距离地铁安德里北街775米,押1付3,5600,中楼层/7层,39.8,黄寺大街24号院,其他
距离地铁健德门719米,距离地铁健德门719米,押1付3,3000,高楼层/6层,12,裕中西里,合租
距离地铁健德门1151米,距离地铁健德门1151米,押1付3,7500,中楼层/11层,75,马甸南村,整租
